ADDRESS_NUMBER;STREET_NAME;Y_COORDINATE;X_COORDINATE;LATITUDE;LONGITUDE
2866;CHANCELLOR'S;139889.61;400011.12;38.92688399;-76.99987176
4460;MACARTHUR;137753.01;392742.21;38.90760683;-77.08367814
3487;STANTON;130687.54;401802.26;38.84398639;-76.9792395
22;O;137833.25;399138.56;38.9083592;-77.00993201
1401;BELMONT;139208.19;397210.06;38.92074111;-77.03217232
;MASSACHUSETTS;141208.9;392235.08;38.93873424;-77.08956414
;GARFIELD;135712.58;398987.4;38.88925528;-77.01167169
729;18TH;136724.73;401948.46;38.89837119;-76.97753829
1798;MISSISSIPPI;130660.25;401935.32;38.84374027;-76.97770684
2915;38TH;140002.6;393551.84;38.92787818;-77.0743647
5510;JAY;136907.7;406892.73;38.89999492;-76.92053928
1118;CONSTITUTION;136038.76;400796.69;38.89219385;-76.99081661
136;RANDOLPH;138366.16;398858.93;38.91315952;-77.0131569
2917;NELSON;134278.42;402853.87;38.87633176;-76.96711095
1123;WEST VIRGINIA;137392.26;400670.68;38.90438677;-76.9922678
2210;16TH;132816.94;401523.2;38.86316947;-76.98244932
31;FRANKLIN;139693.1;399330.65;38.92511351;-77.00771911
339;KENTUCKY;135180.01;401204.51;38.88445744;-76.9861172
4907;CENTRAL;135828.54;405853.23;38.89028099;-76.93253202
3009;ORDWAY;140929.31;394663.63;38.93623372;-77.06154997
511;KENYON;140278.75;398231.55;38.9303877;-77.02039572
1616;22ND;133602.95;402194.61;38.87024875;-76.97471066
3646;BANGOR;132572.53;403964.03;38.86096011;-76.95432689
1222;9TH;134214.58;400554.47;38.87576112;-76.99361013
1215;LAWRENCE;140385.52;400852.05;38.93135089;-76.99017308
14;FRANKLIN;139723.4;399281.26;38.92538642;-77.00828872
131;11TH;135607.57;400712.16;38.8883096;-76.99179143
2118;14TH;132955.97;401249.79;38.86442234;-76.98559936
1500;KEARNY;140355.96;401379.13;38.93108393;-76.98409419
1310;FRANKLIN;139770.2;401103.81;38.92580761;-76.98727046
647;LAMONT;140392.78;398002.53;38.93141443;-77.02303736
612;ROXBORO;144168.06;398111.49;38.96542344;-77.02179109
105;GALVESTON;128529.83;399098.77;38.82455014;-77.01037858
1228;FLORIDA;137191.08;400931.62;38.90257424;-76.98925972
2128;BRANCH;132889.56;403565.51;38.86381775;-76.95891695
733;12TH;134691.64;400820.96;38.88005846;-76.99053846
1345;VALLEY;132757.97;401092.4;38.86263888;-76.98741319
124;V;138937.29;399508.37;38.91830505;-77.00566906
1122;EAST CAPITOL;135859.59;400814.81;38.8905798;-76.99060795
2008;RIDGE;133466.05;402092.73;38.86901575;-76.97588508
741;LONGFELLOW;143295.34;397933.18;38.95756102;-77.02384594
4122;NEW HAMPSHIRE;141521.7;398204.54;38.94158451;-77.02071048
3118;TENNYSON;144968.75;394703.56;38.9726223;-77.06112061
1761;HOBART;140055.18;396368.86;38.92836799;-77.04187714
806;RHODE ISLAND;139362.39;400495.52;38.92213448;-76.99428578
1713;WEST VIRGINIA;138001.44;401204.26;38.90987391;-76.98611514
2025;1ST;138869.4;398967.09;38.917693;-77.01191054
3358;AMES;135879.2;403601.93;38.89074946;-76.95848164
415;34TH;136382.55;403708.72;38.89528338;-76.95724799
6352;31ST;145168.15;394812.84;38.9744192;-77.05986103
3607;10TH;140768.46;397665.75;38.93479784;-77.02692282
7416;7TH;145777.31;397939.75;38.97991955;-77.0237776
633;POWHATAN;143941.71;398077.28;38.96338435;-77.0221852
1815;KEARNY;140338.1;401889.45;38.9309221;-76.97820861
624;QUEBEC;140933.26;398258.43;38.93628378;-77.02008737
1632;A;135915.88;401635.77;38.89108574;-76.98114488
2626;BRENTWOOD;140438.34;402677.8;38.93182304;-76.96911603
1629;HOBART;140023.08;396677.01;38.92808005;-77.03832316
1808;NEWTON;140676.76;396379.81;38.93396709;-77.04175413
1332;MORRIS;132671.33;400916.47;38.86185826;-76.9894404
4001;NEBRASKA;141379.02;392998.5;38.94027281;-77.08076025
4908;1ST;142470.32;398855.64;38.9501307;-77.01320168
4729;47TH;142673.96;391995.12;38.95192976;-77.09234904
1839;MASSACHUSETTS;135177.3;401927.66;38.88443174;-76.97778241
2612;EVARTS;139646.9;402679.19;38.9246935;-76.96910309
4236;40TH;141845.85;393150.35;38.94447968;-77.07901336
3560;APPLETON;142295.27;394069.21;38.94853487;-77.06841785
722;ROCK CREEK CHURCH;140970.33;398064.31;38.93661731;-77.02232647
1343;CLIFTON;139426.93;397287.05;38.92271183;-77.03128537
2236;16TH;139129.94;401605.79;38.92003917;-76.98148294
748;IRVING;140100.29;397843.11;38.92877921;-77.02487508
3608;36TH;132884.13;403969.08;38.86376711;-76.95426691
231;18TH;135353.79;401803.35;38.8860219;-76.97921471
1307;HOLBROOK;137205.34;401434.53;38.90270202;-76.98346184
418;CONSTITUTION;136037.58;400013.69;38.89218358;-76.9998422
3532;HIGHWOOD;133598.13;404005.9;38.87019895;-76.95383849
1931;CALVERT;139512.54;396035.41;38.92347828;-77.04571961
1668;TRINIDAD;137767.11;401441.53;38.90776263;-76.98337996
37;17TH;135663.9;401648.83;38.88881579;-76.98099495
314;MARYLAND;136137.88;399867.66;38.89308678;-77.00152549
5721;NANNIE HELEN BURROUGHS;136705.89;407114.62;38.89817517;-76.91798338
149;THOMAS;138733.11;398794.23;38.91646504;-77.01390356
723;SOMERSET;144328.15;397961.43;38.96686523;-77.02352308
622;PRINCETON;140853.8;398257.9;38.93556798;-77.02009328
;FRENCH;138409.86;397766.75;38.91355108;-77.02575023
133;12TH;135587.08;400824.74;38.88812492;-76.99049382
;ANACOSTIA;138321.4;405047.9;38.91274255;-76.94179643
;SHERIER;139665.22;390985.64;38.92481638;-77.10395547
645;NEW YORK;137291.88;398182.4;38.90348056;-77.02095467
2420;14TH;139250.3;397213.24;38.92112046;-77.03213582
1511;11TH;138023.54;397680.88;38.91007042;-77.02673904
3416;MCKINLEY;144089.75;394037.11;38.96469979;-77.06880376
6680;32ND;145467.98;394865.16;38.97712011;-77.0592595
1332;F;136632.74;401115.78;38.89754429;-76.98713752
723;11TH;136853.57;400755.27;38.89953399;-76.99129316
4236;BENNING;136097.96;405096.41;38.89271274;-76.9412536
331;17TH;135191.25;401646.97;38.88455798;-76.98101752
4420;7TH;141740.22;400270.53;38.9435548;-76.99687937
1844;POTOMAC;135108.76;401935.88;38.88381429;-76.97768786
1431;HAMLIN;139973.17;401342.83;38.9276357;-76.9845136
2209;38TH;139084;393428.28;38.91960222;-77.07578089
1073;44TH;137442.53;405336.6;38.90482368;-76.93847448
4515;SHERIFF;137189.44;405482.83;38.90254286;-76.93679062
4821;16TH;142183.78;401478.01;38.94754931;-76.98294985
3532;12TH;140613.04;400758.06;38.93340054;-76.99125684
3804;V;132960.37;404205.23;38.86445281;-76.95154544
3493;SUMMIT;140070.39;403657.83;38.9285049;-76.95781497
4304;47TH;141989.29;391950.99;38.94576166;-77.09285012
3724;NASH;133813.6;404227.91;38.87213895;-76.95127886
1004;FLORIDA;137349.2;400636.94;38.9039989;-76.99265682
1343;EMERALD;136525.07;401135.06;38.89657434;-76.98691544
2655;30TH;132218.05;403063.78;38.8577704;-76.96470105
4705;8TH;142183.41;397972.86;38.94754488;-77.02338485
2010;C;136191.27;402099.43;38.89356557;-76.97579955
3338;AMES;135881.4;403556.02;38.89076946;-76.95901082
1916;Q;133679.28;402037.71;38.87093674;-76.97651845
1417;SWANN;138571.18;397154.48;38.91500254;-77.0328106
1955;3RD;138825.31;398640.69;38.91729538;-77.01567419
1500;35TH;133692.32;403900.49;38.87104792;-76.95505264
445;5TH;136455.75;400063.18;38.89595061;-76.99927169
535;LEBAUM;131016.29;400155.64;38.84694975;-76.99820709
5119;NEBRASKA;143178.38;393959.72;38.95648941;-77.06968871
4211;MILITARY;143705.37;392839.84;38.96122826;-77.08261463
1402;MONTELLO;137540.91;401009.56;38.90572554;-76.98836066
725;5TH;136867.92;400065.83;38.89966359;-76.9992411
2828;MCKINLEY;144174.67;395010.55;38.96547084;-77.05757219
211;46TH;136060.56;405505.8;38.89237335;-76.93653486
4835;MEADE;137559.48;405888.24;38.90587368;-76.93211364
2407;3RD;139299.37;399841.03;38.92156691;-77.00183319
19;4TH;135666.74;399934.6;38.88884291;-77.00075383
1819;8TH;138538.64;398033.04;38.91471181;-77.02268017
4223;EDSON;136532.44;405061.28;38.89662689;-76.94165534
117;R;138324.09;398875.92;38.91278056;-77.01296093
1731;1ST;138412.11;398968.4;38.91357325;-77.01189475
3210;W;132805.93;403396.89;38.86306505;-76.96086026
7120;PINEY BRANCH;145372.13;398171.11;38.97627011;-77.02110636
7341;8TH;145697.96;397901.96;38.97920466;-77.0242135
2511;I;137003.43;395320.77;38.90087186;-77.05394373
505;2ND;136516.48;399717.81;38.89649764;-77.00325298
515;G;136764.14;400097.81;38.8987287;-76.99887245
425;20TH;136399.54;402080.32;38.89544179;-76.9760192
1621;EAST CAPITOL;135738.01;401613.32;38.88948346;-76.98140408
939;JEFFERSON;143106.99;400671.17;38.95586682;-76.99225656
1237;C;135259.1;400903.57;38.88517028;-76.98958564
1614;GIRARD;139923.34;401616.16;38.92718635;-76.98136149
4105;13TH;141335.57;401138.98;38.9399089;-76.98686227
612;4TH;136656.69;399929.93;38.89776075;-77.00080776
908;4TH;134566.85;399964.74;38.87893435;-77.00040636
101;DUDDINGTON;134962.81;399515.44;38.88250151;-77.00558473
1700;OTIS;140886.08;401633.33;38.93585898;-76.98116119
15;49TH;135851.7;406004;38.8904886;-76.93079395
4514;3RD;128626.07;399930.47;38.82541757;-77.00080072
4330;HAYES;136900.78;405228.38;38.89994405;-76.93972627
5212;1ST;142881.31;398978.88;38.9538335;-77.01178056
4635;EAST CAPITOL;135740.37;405646.09;38.88948807;-76.93492037
3723;GRANT;136960.85;404284.59;38.90049029;-76.95060608
130;ADAMS;139131.34;398851.44;38.9200525;-77.01324454
5037;12TH;142639.54;400844.38;38.95165576;-76.99025877
53;ADAMS;139175.14;399054.55;38.92044731;-77.01090246
2806;JASPER;131543.68;401238.55;38.85169985;-76.98573142
1840;REDWOOD;146835.6;396393.79;38.98944786;-77.04162528
4933;12TH;142362.09;400843.22;38.94915641;-76.99027249
3916;12TH;141096.62;400804.54;38.93775674;-76.9907202
13;53RD;135702.51;406499.82;38.88914112;-76.92508022
3314;24TH;140423.62;402395.76;38.93169125;-76.97236894
1810;IRVING;140147.49;401846.71;38.92920511;-76.97870205
1010;5TH;137233.96;400019.75;38.90296101;-76.99977231
1735;PARK;140535.62;396529.59;38.93269659;-77.0400259
3817;WOODLEY;140497.11;393507.05;38.93233221;-77.07488593
4234;40TH;141840.72;393150.95;38.94443347;-77.07900639
2411;NEWTON;140670.39;402470.38;38.93391402;-76.97150744
1107;BLADENSBURG;137344.8;401684.25;38.90395788;-76.98058256
4221;4TH;141658.81;398533.55;38.94282025;-77.01691567
3704;LIVINGSTON;143887.25;393774.61;38.9628738;-77.07183082
4105;8TH;141470.59;397998.55;38.94112365;-77.02308641
1823;14TH;138549.18;397264.07;38.9148047;-77.03154688
22;CRITTENDEN;142281.32;399322.06;38.94842862;-77.00782073
3511;WOODLEY;140455.08;393938.11;38.93195701;-77.06991396
3859;BEECHER;139337.92;393357.18;38.92188908;-77.07660322
4401;6TH;141654.21;400263.29;38.94278;-76.99696292
1264;BARNABY;129578.13;401114.59;38.83399347;-76.98716267
2334;GEORGIA;139192.42;398067.55;38.92060102;-77.02228409
2854;CHANCELLOR'S;139869.02;399995.95;38.92669851;-77.00004671
;HAREWOOD;141130.18;399619.25;38.93805934;-77.0043917
329;C;135336.89;399918.7;38.8858715;-77.00093706
3324;CLAY;136210.27;403553.16;38.89373206;-76.95904208
3942;BLAINE;136026.85;404442.43;38.8920757;-76.9487925
1646;21ST;138288.53;395934.94;38.91245154;-77.04687098
4830;DAVENPORT;142673.5;391685.96;38.95192274;-77.09591569
867;21ST;137171.5;402258.5;38.90239544;-76.9739627
4273;BROOKS;136164.24;405214.41;38.89330912;-76.93989291
605;10TH;136638.93;400658.36;38.89760052;-76.99241055
200;11TH;136034.28;400712.24;38.89215357;-76.99179006
1221;HALF;134145.82;399323.25;38.87514129;-77.00779899
1248;1ST;134166.26;398962.27;38.8753254;-77.01195901
3238;M;137461.2;394440.98;38.90499049;-77.06408994
5314;BASS;135294.92;406494.61;38.8854691;-76.92514412
601;E;136501.31;398246.73;38.89635928;-77.020211
1364;EMERALD;136557.28;401208.34;38.8968644;-76.98607064
6617;32ND;145296.75;394760.12;38.97557734;-77.06047042
2733;UNICORN;145180.49;395279.04;38.97453299;-77.05448106
;WEST BEACH;146879.11;396188.85;38.98983894;-77.04399108
2412;17TH;132121.65;401694.78;38.85690569;-76.98047405
2410;18TH;132127.56;401842.09;38.85695864;-76.97877684
1812;MORRIS;132040.34;401867.02;38.85617287;-76.97848985
1729;ERIE;132145.77;401803.7;38.85712276;-76.97921909
2431;15TH;131798.43;401482.69;38.85399437;-76.98291828
2425;15TH;131817.22;401476.72;38.85416365;-76.98298702
2392;ELVANS;131861.81;401297.19;38.85456562;-76.98505526
1509;TRINIDAD;137494.28;401342.05;38.90530504;-76.98452744
1425;ORREN;137412.35;401378.39;38.90456693;-76.98410864
1420;HOLBROOK;137352.82;401460.35;38.90403053;-76.98316385
1413;STAPLES;137348.03;401426.13;38.90398743;-76.98355838
1401;STAPLES;137319.58;401411.36;38.90373117;-76.98372872
1401;TRINIDAD;137385.29;401284.7;38.9043233;-76.98518883
1426;MORRIS;132447.58;401115.34;38.85984273;-76.98714938
1419;BANGOR;132504.67;401106.75;38.86035703;-76.98724826
1453;BANGOR;132503.41;401210.74;38.86034555;-76.98605011
1627;VARNUM;141705.08;401523.51;38.94323697;-76.98242603
1623;VARNUM;141705.67;401511.16;38.9432423;-76.98256849
330;CONSTITUTION;136040.34;399917.99;38.89220844;-77.00094532
1620;MICHIGAN;141650.9;401540.19;38.94274887;-76.98223375
4323;VARNUM;141504.65;400309.97;38.9414327;-76.99642453
4314;10TH;141626.36;400616.94;38.94252894;-76.99288355
4310;13TH;141607.43;400992.16;38.94235807;-76.98855539
4306;12TH;141581.8;400823.94;38.94212736;-76.99049585
4308;13TH;141601.11;400992.22;38.94230114;-76.98855471
4309;VARNUM;141569.31;400288.95;38.94201519;-76.99666697
4300;13TH;141562.16;400990.96;38.94195026;-76.9885693
4218;12TH;141527.9;400909;38.94164173;-76.98951475
3524;12TH;140593.42;400758.69;38.9332238;-76.9912496
3317;9TH;140349.1;400574.99;38.93102303;-76.99336852
3214;10TH;140240.33;400629.45;38.93004282;-76.99274052
3210;10TH;140230.15;400633.41;38.92995145;-76.99269486
3215;MASSACHUSETTS;134388.27;403436.42;38.87731925;-76.96039688
3206;LOUD;134305.55;403450.03;38.87657402;-76.96024044
3207;LOUD;134265.91;403456.07;38.87621691;-76.96017104
21;RANDLE;134399.04;403388.8;38.87741646;-76.96094562
3140;Q;133662.51;403386.03;38.87078151;-76.96098117
3143;O;133810.62;403367.36;38.87211582;-76.96119559
3112;P;133796.2;403282.43;38.87198624;-76.96217437
3113;NASH;133958.55;403314.76;38.87344863;-76.96180102
3115;Q;133662.39;403285.85;38.87078081;-76.9621356
3111;Q;133663.54;403270.72;38.87079123;-76.96230994
3101;NASH;133977.83;403268.73;38.87362249;-76.96233138
2026;MARYLAND;137358.03;402213.91;38.90407589;-76.97447616
2009;M;137506.32;402197.62;38.90541177;-76.97466349
1732;H;136947.44;401921.96;38.90037783;-76.97784316
1930;I;137193.38;402155.06;38.90259281;-76.97515515
1933;BENNETT;136832.32;402153.69;38.89934025;-76.97517208
1926;I;137188.88;402146.43;38.90255229;-76.97525466
1925;BENNETT;136831.54;402134.32;38.89933327;-76.97539538
1917;BENNETT;136832.28;402114.66;38.89933999;-76.97562202
1934;QUINCY;141058.93;401989.78;38.93741533;-76.97704939
1926;RANDOLPH;141177.92;401991.61;38.93848722;-76.97702794
1927;SHEPHERD;141281.01;401985.21;38.9394159;-76.97710146
1905;RANDOLPH;141137.07;401931.3;38.93811937;-76.9777237
512;D;136343.51;400090.17;38.89493951;-76.99896058
509;F;136586.9;400076.55;38.89713206;-76.99911755
1822;L;137335.24;401951.87;38.90387121;-76.97749724
1814;L;137338.89;401934.67;38.90390379;-76.97769553
1804;L;137337.09;401913.16;38.90388796;-76.97794352
1770;LYMAN;137472.94;402012.32;38.90511152;-76.97679992
1721;HIGHWOOD;133444.05;403792.77;38.86881188;-76.95629532
1711;33RD;133461.58;403668.34;38.86897032;-76.95772905
2911;N;134063.22;402968.51;38.87439278;-76.96579072
2907;N;134063.64;402953.36;38.87439661;-76.96596531
4619;EAST CAPITOL;135741;405606.79;38.889494;-76.93537336
4613;EAST CAPITOL;135739.21;405591.88;38.88947797;-76.93554523
4839;BASS;135373.16;405795.68;38.88617914;-76.93319922
4824;B;135490.23;405802.61;38.8872337;-76.93311836
4819;B;135461.22;405775.56;38.88697255;-76.93343038
4819;BASS;135391.65;405749.15;38.88634601;-76.93373537
1915;H;136904.02;402111.43;38.89998625;-76.97565903
1918;BENNETT;136867.78;402120.74;38.89965977;-76.97555182
3705;S;133338.04;403922.01;38.86785633;-76.95480667
3656;HIGHWOOD;133790.82;404002.02;38.87193479;-76.95388208
3699;HIGHWOOD;133844.56;403905.35;38.87241934;-76.95499577
3635;HIGHWOOD;133740.03;404090.78;38.87147685;-76.95285955
3208;POPE;134052.16;403441.54;38.87429142;-76.96033956
1721;38TH;133400.24;404064.53;38.868416;-76.95316405
1635;38TH;133516.04;404234.94;38.86945804;-76.95119969
1523;38TH;133638.94;404212.65;38.87056561;-76.95145579
1501;35TH;133690.43;403851.07;38.87103111;-76.95562214
1447;35TH;133771.74;403823.67;38.87176371;-76.95593743
1441;35TH;133798.19;403824.2;38.87200198;-76.95593118
1404;34TH;133816.76;403776.08;38.87216947;-76.9564856
1406;34TH;133775.87;403784.86;38.87180074;-76.95638464
3330;M;134225.31;403600.7;38.87585059;-76.95850448
4840;EASTERN;142368.31;401540.23;38.9492115;-76.98223167
4808;EASTERN;142231.99;401678.34;38.94798324;-76.98063875
4801;QUEENS CHAPEL;142159.85;401673.87;38.94733339;-76.98069049
4756;EASTERN;142153.88;401754.49;38.94727945;-76.97976049
4724;EASTERN;142083.36;401820;38.94664406;-76.97900496
4713;QUEENS CHAPEL;142057.45;401775.87;38.94641074;-76.9795141
4501;17TH;141834.05;401611.23;38.94439861;-76.98141386
4410;16TH;141762.09;401397.97;38.94375074;-76.98387404
4351;16TH;141705.51;401440.82;38.94324098;-76.98337987
4343;16TH;141678.99;401441;38.94300208;-76.98337785
1704;ALLISON;141949.25;401620.64;38.94543635;-76.98130504
3312;POPE;133891.99;403647.05;38.87284772;-76.9579721
3244;POPE;133970.56;403551.47;38.8735559;-76.95907314
3828;NASH;133773.45;404342.49;38.8717767;-76.94995873
3830;CARPENTER;133649.18;404335.59;38.87065726;-76.95003903
3816;POPE;133695.84;404279.18;38.87107787;-76.95068878
3811;POPE;133655.39;404278.47;38.87071348;-76.95069721
3801;POPE;133652.4;404253;38.87068667;-76.95099073
3741;NASH;133767.58;404227.65;38.87172438;-76.95128214
3728;NASH;133808.9;404241.78;38.87209654;-76.95111906
3729;S;133297.32;404002.15;38.86748914;-76.95388346
3721;CARPENTER;133553.32;404224.43;38.86979426;-76.95132057
1704;MICHIGAN;141752.61;401701.69;38.9436648;-76.98037057
1678;VARNUM;141742.56;401693.79;38.94357429;-76.98046173
1738;ALLISON;141951.9;401734.43;38.94546;-76.97999241
1743;ALLISON;141904.43;401738.41;38.94503237;-76.97994661
1736;WEBSTER;141841.6;401713.91;38.94446643;-76.98022939
1732;WEBSTER;141839.31;401701.76;38.94444582;-76.98036955
1727;ALLISON;141903.31;401689;38.94502204;-76.98051659
1715;ALLISON;141903.26;401652.14;38.945022;-76.98094178
1633;CRITTENDEN;142104.22;401574.07;38.94683211;-76.9818419
1634;VARNUM;141745.35;401555.49;38.94359967;-76.98205704
1626;VARNUM;141742.78;401528.46;38.94357657;-76.98236885
4653;A;135598.98;405686.26;38.88821412;-76.93445852
4618;BASS;135491.55;405656.03;38.88724655;-76.93480785
1616;BUCHANAN;142054.2;401525.8;38.94638194;-76.98239884
1612;CRITTENDEN;142153.19;401513.78;38.94727369;-76.98253728
1612;MICHIGAN;141651.67;401509.27;38.94275586;-76.98259041
1655;VARNUM;141705.04;401611.47;38.94323645;-76.9814114
1647;VARNUM;141705.78;401586.18;38.94324316;-76.98170312
1647;WEBSTER;141795.31;401593.9;38.94404966;-76.98161386
1649;CRITTENDEN;142105.29;401622.13;38.946842;-76.98128748
1640;MICHIGAN;141653.42;401612.41;38.94277144;-76.98140067
1635;VARNUM;141705.48;401548.52;38.94324053;-76.98213754
1637;CRITTENDEN;142105.65;401586.1;38.9468453;-76.98170312
1632;BUCHANAN;142054.34;401574.01;38.94638311;-76.9818427
1820;MICHIGAN;141857.16;401762.42;38.9446065;-76.97966977
4438;SOUTH DAKOTA;141731.16;401310.65;38.94347225;-76.98488136
4409;14TH;141674.96;401267.05;38.94296604;-76.9853844
3300;CARPENTER;133511.32;403629.35;38.86941856;-76.95817808
3259;O;133580.71;403568.52;38.8700439;-76.95887868
3245;MASSACHUSETTS;134332.64;403540.91;38.8768177;-76.95919297
3222;M;134228.15;403464.5;38.87587672;-76.96007408
3215;LOUD;134267.41;403483.62;38.87623031;-76.95985353
4436;7TH;141809.92;400247.91;38.94418268;-76.99714027
4214;13TH;141508.08;400992.22;38.9414631;-76.98855484
4216;13TH;141520.98;400992.15;38.9415793;-76.98855563
4210;13TH;141487.97;400992.34;38.94128194;-76.98855349
4203;12TH;141453.41;400870.41;38.94097074;-76.98995998
4204;10TH;141462.47;400618.1;38.94105257;-76.99287032
4429;7TH;141778.17;400303.01;38.94389665;-76.99650469
4425;6TH;141764.27;400228.06;38.94377146;-76.99736927
4426;7TH;141764.98;400262.17;38.94377785;-76.9969758
4403;6TH;141661.42;400261.66;38.94284461;-76.99698172
4400;6TH;141652.77;400211.71;38.9427667;-76.9975579
3245;POPE;133884.94;403588.66;38.87278445;-76.95864501
3226;HIGHWOOD;133894.5;403499.65;38.87287093;-76.9596707
1737;HIGHWOOD;133446.39;403865.18;38.86883264;-76.95546092
1730;33RD;133437.34;403729.08;38.8687517;-76.95702927
328;CONSTITUTION;136040.5;399912.53;38.89220988;-77.00100826
226;C;136212.15;399783.72;38.89375615;-77.0024931
219;C;136174.53;399761.63;38.89341725;-77.00274772
217;C;136172.05;399755.92;38.89339457;-77.00281354
205;C;136172.57;399725.13;38.89339925;-77.00316846
322;MARYLAND;136148.57;399888.38;38.89318308;-77.00128665
320;MARYLAND;136145.8;399883.14;38.89315813;-77.00134706
517;C;136112.24;400111.3;38.89285614;-76.99871704
510;CONSTITUTION;136038.2;400089.1;38.89218916;-76.99897295
408;CONSTITUTION;136041.26;399987.01;38.8922164;-77.00014973
1719;LYMAN;137441.51;401882.12;38.90482868;-76.97830109
1711;LANG;137374.4;401862.61;38.90422417;-76.9785262
1708;LANG;137404.93;401857.92;38.9044992;-76.97858019
1710;LYMAN;137473.12;401862.86;38.90511347;-76.97852305
1849;M;137507.83;402042.28;38.90542575;-76.97645441
1841;L;137298.53;402005.44;38.90354039;-76.97687975
1825;M;137507.94;401977.28;38.90542689;-76.9772038
4309;13TH;141605.73;401126.42;38.94234259;-76.9870067
4305;13TH;141589.21;401127.66;38.94219377;-76.98699242
4223;13TH;141521.43;401034.56;38.94158331;-76.98806644
4224;13TH;141527.43;401087.58;38.94163729;-76.98745485
4443;13TH;141794.14;401036.6;38.94403995;-76.98804249
4426;13TH;141767.27;401083.31;38.94379785;-76.98750372
4423;13TH;141731.57;401035.02;38.94347631;-76.98806081
4418;13TH;141742.95;401083.85;38.94357876;-76.98749753
4402;14TH;141687.73;401217.52;38.94308115;-76.98595571
4404;13TH;141700.08;401082.86;38.94319258;-76.98750902
4325;13TH;141647.3;401126.82;38.94271707;-76.98700202
4323;13TH;141639.71;401126.84;38.94264869;-76.9870018
4307;13TH;141594.69;401128.14;38.94224314;-76.98698688
3101;P;133746.63;403298.56;38.87153963;-76.96198873
3047;O;133852;403263.64;38.87248898;-76.96239063
3032;NASH;134020.03;403192.81;38.87400292;-76.96320608
3027;O;133869.57;403188.91;38.87264753;-76.96325172
3016;O;133923.3;403146.95;38.8731317;-76.96373501
3011;O;133877.28;403124.97;38.87271721;-76.96398852
3009;NASH;133981.77;403154.8;38.87365839;-76.96364428
1369;BRANCH;133860.45;403375.55;38.87256468;-76.96110097
3425;HIGHWOOD;133514.01;403799.83;38.86944207;-76.95621358
3409;HIGHWOOD;133529.33;403732.76;38.86958037;-76.95698636
3313;HIGHWOOD;133754.78;403594.18;38.87161189;-76.95858208
3309;HIGHWOOD;133764.54;403585.8;38.87169985;-76.9586786
402;CONSTITUTION;136038.05;399969.59;38.89218782;-77.00035053
219;5TH;136088.78;400065.35;38.89264481;-76.99924671
216;5TH;136078.3;400020.2;38.89255007;-76.99976715
626;CONSTITUTION;136037.93;400220.45;38.89218671;-76.99745889
602;CONSTITUTION;136036.13;400157.47;38.89217051;-76.99818485
213;6TH;136080.22;400151.35;38.89256769;-76.99825539
3531;TEXAS;133426.23;404033.74;38.86865027;-76.95351869
3520;CARPENTER;133650.32;403985.98;38.87066919;-76.95406774
3512;POPE;133739.83;403920.86;38.87147582;-76.95481763
3505;CARPENTER;133603.96;403922.07;38.87025184;-76.95480447
3500;HIGHWOOD;133519.62;403909.43;38.86949213;-76.9549506
3442;HIGHWOOD;133543.29;403866.38;38.86970555;-76.95544654
3437;CARPENTER;133593.98;403881.03;38.87016212;-76.95527744
3422;CARPENTER;133645.41;403853.8;38.87062554;-76.95559094
3370;HIGHWOOD;133672.06;403688.96;38.87086632;-76.95749032
3336;HIGHWOOD;133784.25;403635.41;38.87187687;-76.95810681
3318;HIGHWOOD;133795.71;403622.55;38.87198049;-76.95825494
1336;MICHIGAN;141609.4;401173.1;38.94237559;-76.98646824
1334;VARNUM;141684.89;401166.07;38.94305564;-76.9865492
1332;MICHIGAN;141604.79;401168.87;38.94233407;-76.98651704
627;BUCHANAN;142020.44;400238.41;38.94607911;-76.99724979
602;ALLISON;141977.66;400165.05;38.94569375;-76.99809605
601;BUCHANAN;142020.22;400095.78;38.94607715;-76.99889512
600;ALLISON;141975.02;400157.73;38.94566997;-76.99818049
4630;12TH;141996.89;400825.92;38.94586661;-76.99047251
4608;12TH;141937.11;400823.73;38.94532809;-76.99049784
4523;7TH;141940.01;400277.13;38.94535456;-76.99680316
4518;6TH;141886.95;400141.55;38.94487661;-76.99836716
4515;6TH;141896.22;400185.76;38.94496011;-76.99785717
4517;6TH;141906.47;400182.77;38.94505211;-76.99789166
4507;6TH;141861.25;400195.25;38.94464509;-76.99774771
4503;6TH;141843.82;400200.85;38.94448807;-76.99768312
4435;7TH;141806.65;400295.43;38.94415321;-76.99659212
6;BRANDYWINE;129177.62;399395.35;38.83038598;-77.00696373
4001;1ST;129248.76;399468.52;38.83102689;-77.00612109
4845;16TH;142255.72;401478.63;38.94819736;-76.98294254
4846;EASTERN;142394.09;401514.56;38.94944378;-76.98252775
